110.167677	110.167677	1
110.623790	110.623790	1
111.562846	111.562846	1
112.039827	112.039827	1
112.495940	112.495940	1
113.443940	113.443940	1
113.906015	113.906015	1
114.380015	114.380015	1
115.319071	115.319071	1
115.790089	115.790089	1
116.261108	116.261108	1
117.185258	117.185258	1
117.662239	117.662239	1
118.124315	118.124315	1
119.072314	119.072314	1
119.549295	119.549295	1
120.002427	120.002427	1
120.932540	120.932540	1
121.406539	121.406539	1
121.868614	121.868614	1
122.813633	122.813633	1
123.052123	123.052123	1
123.299557	123.299557	1
123.517180	123.517180	1
123.755670	123.755670	1
124.235632	124.235632	1
124.456236	124.456236	1
124.682802	124.682802	1
125.162764	125.162764	1
125.615896	125.615896	1
126.557933	126.557933	1
126.799404	126.799404	1
127.034914	127.034914	1
127.267442	127.267442	1
127.514876	127.514876	1
127.991857	127.991857	1
128.203517	128.203517	1
128.447969	128.447969	1
128.904082	128.904082	1
129.375101	129.375101	1
130.308195	130.308195	1
130.543704	130.543704	1
130.803063	130.803063	1
131.020685	131.020685	1
131.253213	131.253213	1
131.724232	131.724232	1
132.189288	132.189288	1
132.409892	132.409892	1
132.651363	132.651363	1
132.895816	132.895816	1
133.122382	133.122382	1
134.064419	134.064419	1
134.296947	134.296947	1
134.523513	134.523513	1
134.773928	134.773928	1
135.003475	135.003475	1
135.447664	135.447664	1
135.710003	135.710003	1
135.933588	135.933588	1
136.404607	136.404607	1
136.878607	136.878607	1
137.346644	137.346644	1
137.576191	137.576191	1
137.814681	137.814681	1
138.050191	138.050191	1
138.294643	138.294643	1
138.521209	138.521209	1
138.780568	138.780568	1
139.230718	139.230718	1
139.460266	139.460266	1
139.689813	139.689813	1
140.157850	140.157850	1
140.622906	140.622906	1
141.561963	141.561963	1
141.803434	141.803434	1
142.030000	142.030000	1
142.274453	142.274453	1
142.512943	142.512943	1
142.969056	142.969056	1
143.213509	143.213509	1
143.454980	143.454980	1
143.911093	143.911093	1
144.373169	144.373169	1
145.321168	145.321168	1
145.774300	145.774300	1
146.012790	146.012790	1
146.254262	146.254262	1
146.719318	146.719318	1
147.193318	147.193318	1
147.646450	147.646450	1
147.890903	147.890903	1
148.147280	148.147280	1
149.074411	149.074411	1
149.303958	149.303958	1
149.548411	149.548411	1
149.769015	149.769015	1
150.010486	150.010486	1
150.472562	150.472562	1
150.714033	150.714033	1
150.973391	150.973391	1
151.402674	151.402674	1
151.900523	151.900523	1
153.751805	153.751805	1
154.207918	154.207918	1
154.681918	154.681918	1
155.149955	155.149955	1
155.615012	155.615012	1
156.089011	156.089011	1
156.554068	156.554068	1
157.031049	157.031049	1
157.493124	157.493124	1
157.964142	157.964142	1
158.435161	158.435161	1
158.900217	158.900217	1
159.371236	159.371236	1
159.827349	159.827349	1
160.304330	160.304330	1
160.769386	160.769386	1
161.240405	161.240405	1
161.705461	161.705461	1
162.173499	162.173499	1
162.650480	162.650480	1
163.118517	163.118517	1
163.589536	163.589536	1
164.054592	164.054592	1
164.534554	164.534554	1
164.978743	164.978743	1
165.464667	165.464667	1
165.929723	165.929723	1
166.403723	166.403723	1
166.871760	166.871760	1
168.737948	168.737948	1
169.208967	169.208967	1
169.682966	169.682966	1
170.148023	170.148023	1
170.580287	170.580287	1
171.087079	171.087079	1
171.561079	171.561079	1
172.029116	172.029116	1
172.491191	172.491191	1
172.959229	172.959229	1
173.430247	173.430247	1
173.901266	173.901266	1
174.369304	174.369304	1
174.837341	174.837341	1
175.308360	175.308360	1
175.767454	175.767454	1
176.247416	176.247416	1
176.718434	176.718434	1
177.180510	177.180510	1
177.654509	177.654509	1
178.125528	178.125528	1
178.590584	178.590584	1
179.055641	179.055641	1
179.520697	179.520697	1
179.994697	179.994697	1
180.456772	180.456772	1
180.930772	180.930772	1
181.410734	181.410734	1
183.700242	183.700242	1
